Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
0a18f550-43ee-8db1-351c-e217ea2efa03,2007-03-29,,999-48-8393,S99980382,,Mr.,Terence,Donn,Hansen,,,,white,nonhispanic,M,Dennis  Massachusetts  US,784 McKenzie Crossroad Apt 93,Boston,Massachusetts,Suffolk County,25025,02163,42.3854632662547,-71.10609090973207,3269.10,58020.14,12422
d57b4ccb-31bb-bca6-ce0e-e62eb258d667,1988-04-30,,999-47-5858,S99952584,X64466440X,Mrs.,Candi,Su,Heaney,,Hayes,D,white,nonhispanic,F,Brookline  Massachusetts  US,381 Hilll Throughway Suite 1,Westfield,Massachusetts,Hampden County,25013,01085,42.134035457014086,-72.73525611058982,235381.27,465632.30,97345
d51a6da6-fd25-8a63-48c7-817bb0b6bf71,1971-04-27,,999-22-6736,S99920812,X29076053X,Mrs.,Cleo,Bethany,Hayes,,Haley,M,white,nonhispanic,F,Weymouth  Massachusetts  US,505 Thompson Tunnel,Brockton,Massachusetts,Plymouth County,25023,02301,42.108000356690205,-71.04096383622921,24803.60,1606647.21,5951
a9c0741b-b2ed-0424-e041-1af4277f0b3b,2010-03-24,,999-79-9496,,,,Tess,Racheal,Howell,,,,white,nonhispanic,F,Lowell  Massachusetts  US,909 Krajcik Walk,South Duxbury,Massachusetts,Plymouth County,,00000,41.972543435611875,-70.67368628325397,41203.00,1887.16,293888
1ddeaf1d-d547-8b42-177f-c581d84c1b71,1948-10-28,,999-81-3527,S99953052,X56466949X,Mrs.,Georgianna,Lourie,West,,O'Connell,M,white,nonhispanic,F,Scituate  Massachusetts  US,1068 Russel Ville,Worcester,Massachusetts,Worcester County,25027,01606,42.267104140912394,-71.88054770849708,243211.59,808815.99,175394
45a686a9-f28d-0639-95c9-a55a96179d96,1973-09-01,,999-93-1584,S99964219,X46184894X,Ms.,Andree,Adelina,Breitenberg,,,S,white,nonhispanic,F,Billerica  Massachusetts  US,356 Kuhn Burg Suite 75,Mansfield Center,Massachusetts,Bristol County,,00000,41.98955442937659,-71.26622132988646,338435.12,1039672.44,886323
491785a6-19a5-770a-f17b-d86bf06ec850,1969-09-26,,999-31-2235,S99967846,X60851180X,Ms.,Noelia,Justine,Feil,,,S,white,nonhispanic,F,Boston  Massachusetts  US,795 Emard Camp Suite 74,Milton,Massachusetts,Norfolk County,25021,02186,42.215965797098946,-71.12539430226983,349106.03,922354.70,29840
8dbf76f6-779d-2724-a274-b706779dfc71,1962-05-15,,999-63-8255,S99948533,X73665598X,Mr.,Morris,Roland,Simonis,,,M,white,nonhispanic,M,Marshfield  Massachusetts  US,1020 Upton Gardens Suite 73,Cochituate,Massachusetts,Middlesex County,,00000,42.2958309194111,-71.37610999033011,132844.66,121865.08,23805
99de0390-47df-9f0c-354b-31839212476f,1993-10-02,,999-76-8341,S99931397,X49471344X,Mrs.,Winnifred,,Braun,,Grant,M,white,nonhispanic,F,Sudbury  Massachusetts  US,269 Goodwin Well Unit 68,Cambridge,Massachusetts,Middlesex County,25017,02472,42.38333092315964,-71.14902617197126,142027.31,247642.49,99538
d6b0a6d2-0740-c356-a07a-ce2066c44c9d,1982-11-18,,999-23-3334,S99978125,X2166429X,Mrs.,Nelly,Kacy,Pagac,,Weber,M,white,nonhispanic,F,Franklin  Massachusetts  US,690 Osinski Park Apt 48,Tisbury,Massachusetts,Dukes County,,00000,41.5124858036893,-70.57953829919464,195627.04,59972.49,55204
009704fb-88dc-51d2-9abf-8f1eec6146a3,2000-02-05,,999-80-3721,S99970031,X68505300X,Ms.,Mozell,Ima,Bogisich,,,,asian,nonhispanic,F,Douglas  Massachusetts  US,254 Reinger Boulevard Unit 69,Woburn,Massachusetts,Middlesex County,25017,01801,42.48008444891727,-71.14495967593331,342860.82,4895.94,70301
1973e954-e8de-c0e3-26d2-6960fcb24064,2016-12-12,,999-35-6898,,,,Donald,Therese,Johnson,,,,white,nonhispanic,F,Boston  Massachusetts  US,950 Stamm Esplanade Unit 95,Quincy,Massachusetts,Norfolk County,25021,02169,42.33245294587529,-71.06096509013747,40055.24,3012.71,57392
dba01b5b-a53b-f14b-e4bb-9d621d0f50e5,2017-05-09,,999-59-4927,,,,Virginia,Annabel,Zieme,,,,asian,nonhispanic,F,Methuen  Massachusetts  US,878 Dickens Forge,Springfield,Massachusetts,Hampden County,25013,01013,42.062165920019595,-72.55434097737194,9001.80,19033.87,29109
2602d964-7d78-ccc2-fe56-3ee88aad3105,1964-06-21,2021-07-31,999-91-7997,S99977434,X45015922X,Mr.,Jamar,Norris,Emmerich,,,M,other,nonhispanic,M,Greenfield  Massachusetts  US,192 Tillman Skyway Suite 58,Amherst,Massachusetts,Hampshire County,,00000,42.34430585231864,-72.51427978734745,65200.89,763605.45,25778
9236237c-1602-5c44-30ed-7543c1621363,2003-06-30,,999-96-7049,S99936731,X9359815X,Mr.,Rufus,William,Larson,,,,white,nonhispanic,M,Brookline  Massachusetts  US,283 Berge Lane,Millbury,Massachusetts,Worcester County,,00000,42.17942323991686,-71.8030783247362,78637.32,19577.33,130558
ece14888-6f38-399f-245c-021cb013fe45,1991-06-29,,999-27-3305,S99983966,X76904178X,Mr.,Octavio,Federico,Collado,,,M,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,652 Schmidt Byway,Arlington,Massachusetts,Middlesex County,25017,02474,42.41403282317835,-71.16263271813824,74620.24,2302.97,128685
793aaff0-3566-ccae-cfd5-2541c0882c15,1975-08-25,,999-91-1662,S99972266,X83182870X,Mr.,Benito,Gustavo,Ríos,,,M,white,hispanic,M,Lima  Lima Province  PE,315 Kemmer Hollow Unit 51,Springfield,Massachusetts,Hampden County,25013,01199,42.122255226989196,-72.62106581829286,9772.43,261402.70,20783
ed3fabe1-1c6b-80a5-cef3-ea6f0dc9d635,1993-07-30,,999-10-3731,S99915238,X53578810X,Mr.,Derrick,Lawrence,Kemmer,,,S,white,hispanic,M,Lynn  Massachusetts  US,541 Braun Rapid,Lynn,Massachusetts,Essex County,25009,01940,42.42806378561964,-71.02666553070117,7743.62,117216.80,11357
f0bdb235-5c2c-de7b-7497-899d407941f5,1983-07-01,,999-67-2493,S99938341,X14516234X,Mr.,Denis,Russell,Homenick,,,S,white,nonhispanic,M,Medford  Massachusetts  US,302 Hirthe Manor Apt 90,Acushnet,Massachusetts,Bristol County,,00000,41.75817300502045,-70.904760858234,128074.31,48526.32,33344
8603cbe5-03a4-1d07-0519-bddbe48efa9c,1957-06-04,2006-01-22,999-32-2134,S99991899,X8035111X,Mrs.,Brandie,Roxann,Pollich,,Bailey,M,white,nonhispanic,F,Boston  Massachusetts  US,394 Collier Trace,Somerville,Massachusetts,Middlesex County,25017,02140,42.35378965978995,-71.10425009047958,17818.14,422644.54,22831
9fdeef5c-d376-3111-f136-84eebe69d063,1967-08-20,,999-45-5327,S99936628,X33549697X,Mr.,Murray,Bradly,Douglas,,,D,white,nonhispanic,M,Watertown  Massachusetts  US,819 Anderson Mews Suite 23,Shrewsbury,Massachusetts,Worcester County,,00000,42.257998898523724,-71.75000811794425,115380.66,134323.18,25262
34111899-2b59-da07-18f3-95d6161562ce,1994-09-14,,999-25-2211,S99930492,X67152539X,Mrs.,Linda,Venice,Krajcik,,Rohan,M,white,nonhispanic,F,Attleboro  Massachusetts  US,278 Buckridge Bay Suite 86,Templeton,Massachusetts,Worcester County,,00000,42.557494273218914,-72.0616546688586,142384.90,110065.72,121323
31f874de-78b4-e02e-3d8f-e98825a99acf,2007-04-01,,999-68-3942,S99932440,,Mr.,Hassan,Sal,Witting,,,,hawaiian,nonhispanic,M,Chelsea  Massachusetts  US,815 Lesch Gate,Pepperell,Massachusetts,Middlesex County,25017,01463,42.693871048379684,-71.55764328086013,28438.08,26829.20,76598
4227722a-2bde-c84d-50b8-0a7ea5df6d7b,1972-05-31,,999-28-4126,S99987116,X45893851X,Mrs.,Alejandrina,Natisha,Ebert,,Mueller,M,white,nonhispanic,F,Stow  Massachusetts  US,582 Ratke Trace Unit 77,Plymouth,Massachusetts,Plymouth County,25023,02360,41.865455508116256,-70.64771966287748,23443.46,921029.01,11663
eddc3592-243f-2a93-ec66-236ccec5a19f,2021-12-17,,999-14-1932,,,,Hong,Carlos,Durgan,,,,white,hispanic,F,Carver  Massachusetts  US,581 Runolfsson Pathway,Somerville,Massachusetts,Middlesex County,25017,02143,42.42447247835515,-71.07935216724785,3173.75,23578.72,33222
3f480515-eee1-f7dd-15b9-c38421565836,1964-06-21,,999-16-1554,S99992728,X69824037X,Mr.,Danial,,Pollich,,,M,other,nonhispanic,M,Boston  Massachusetts  US,266 Gottlieb Quay,Amherst,Massachusetts,Hampshire County,,00000,42.31747424825531,-72.5160330254994,75428.77,161387.96,25778
05a38e95-d354-220e-a419-ec456845a577,1990-10-29,1995-03-23,999-19-3433,,,,Katrice,Pauline,Marquardt,,,,asian,nonhispanic,F,Seoul  Seoul  KR,251 Brakus Estate Suite 84,Wellesley,Massachusetts,Norfolk County,25021,02482,42.34067146888372,-71.28497528145179,233116.85,170669.92,45536
bf2ed307-a846-aabf-dc92-64fb1f68cd5b,2007-03-25,,999-87-6445,S99955164,,Ms.,Particia,Tena,Wuckert,,,,white,nonhispanic,F,Northbridge  Massachusetts  US,727 Rippin Center,Methuen,Massachusetts,Essex County,25009,01844,42.695953197246894,-71.16029119771913,69926.29,116148.47,128834
3d1ed6a9-8c8b-5dca-0e25-0723c345eb0f,2025-01-05,,999-56-8542,,,,Jude,,Corwin,,,,black,nonhispanic,M,Framingham  Massachusetts  US,595 Doyle Well,Boston,Massachusetts,Suffolk County,25025,02108,42.221602573409065,-71.17477035102182,100.00,520.18,16832
5aa888c0-d03a-644f-8b25-30eb4b18e49d,1987-10-01,,999-60-1003,S99996049,X80230034X,Mrs.,Marquetta,Florrie,Langosh,,Haag,M,black,nonhispanic,F,Avon  Massachusetts  US,750 Gusikowski Bridge Apt 12,Boston,Massachusetts,Suffolk County,25025,02134,42.373612036070696,-71.11636809315704,11188.93,823725.40,11433
b614c98e-0a14-7994-7618-9c8f83f69d32,2017-07-15,,999-31-8218,,,,Leonard,Dwayne,Padberg,,,,white,nonhispanic,M,Oakham  Massachusetts  US,771 Kemmer Vale Suite 82,Reading,Massachusetts,Middlesex County,25017,01801,42.523439684727556,-71.07908465701618,19664.31,3464.77,606633
0bc879b3-0658-700c-635a-0208020b3536,1967-08-29,,999-21-9730,S99999205,X9384262X,Mrs.,Carlota,Belkis,Prohaska,,Wyman,M,white,nonhispanic,F,Palmer  Massachusetts  US,256 Labadie Plaza,Lowell,Massachusetts,Middlesex County,25017,01851,42.67554896147672,-71.29345756163224,20894.60,962077.92,4610
1d8b000c-08d7-ca96-9ba6-ed374ba3eb3b,1970-10-09,,999-50-7606,S99912578,X61781486X,Mr.,Andy,,Green,,,M,white,nonhispanic,M,Ludlow  Massachusetts  US,794 Kozey Approach,Lowell,Massachusetts,Middlesex County,25017,01852,42.5822314715428,-71.34636552222644,10590.83,156768.16,11556
fefd3188-f9b2-8ef0-e01c-4286114ad130,1972-04-05,,999-14-5613,S99998916,X71594420X,Mrs.,Lisette,Gretchen,Bergstrom,,Wiegand,M,hawaiian,nonhispanic,F,Boston  Massachusetts  US,301 Heller Gateway,Brookfield,Massachusetts,Worcester County,25027,01506,42.19439313591363,-72.14037098728258,698875.66,430022.79,86564
eb84a3fd-197d-19bb-9d77-e6e14848b6f9,2013-07-03,,999-27-1959,,,,Tobias,Florencio,Gleason,,,,white,nonhispanic,M,Dunstable  Massachusetts  US,791 Luettgen Grove Suite 29,Scituate,Massachusetts,Plymouth County,25023,02066,42.16223831275331,-70.76594001504532,38056.88,19863.40,54269
f0284b1f-13ee-8ee5-6d5a-31b2a810a5a6,1973-04-25,,999-68-9633,S99921054,X74775023X,Mr.,Santiago,,Solano,,,S,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,1061 Ortiz Grove,Saugus,Massachusetts,Essex County,25009,01906,42.4457568720899,-71.00882948169333,101337.52,54562.62,138293
145de6bc-de5e-88a8-4d73-9f9cf5610bc5,1957-06-04,,999-25-1483,S99922059,X86661520X,Mrs.,Nubia,Odette,Bernhard,,Beahan,M,white,nonhispanic,F,Lawrence  Massachusetts  US,890 Metz Crossroad Unit 23,Somerville,Massachusetts,Middlesex County,25017,02144,42.350867708831906,-71.08591005916819,24797.98,762438.33,22831
bb2d1f53-cad1-3900-e45f-5647056dbf8c,1981-08-12,,999-78-8312,S99937864,X83061935X,Mrs.,Lucile,Robyn,Von,,Grimes,M,white,nonhispanic,F,Shelburne Falls  Massachusetts  US,378 Cormier Corner,Essex,Massachusetts,Essex County,25009,01929,42.64463768316723,-70.74849912004717,220185.17,419753.75,142580
be40f801-0f0e-0563-3a6e-7a2b6950ee6c,1968-09-12,,999-98-3930,S99959492,X87668326X,Mr.,Clemente,Bernardo,Cedillo,,,M,native,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,897 Veum Trafficway,Beverly,Massachusetts,Essex County,25009,01915,42.56583642904455,-70.89226196399002,169497.54,0.00,73616
56c447c6-46e6-7b5f-b231-efd764073bb5,1966-03-25,,999-81-6996,S99910767,X83699879X,Mrs.,Ta,Trudie,Stoltenberg,,Spencer,M,white,hispanic,F,Newburyport  Massachusetts  US,588 Boehm Lane,Boston,Massachusetts,Suffolk County,25025,02163,42.406814777553315,-71.08435582431765,624832.46,252631.40,105750
3e3aa8f1-20f1-f94f-3e36-06f0d3d8a51f,1988-10-20,,999-30-4145,S99941156,X35479358X,Mrs.,Candelaria,Apryl,Keeling,,Tillman,D,black,nonhispanic,F,Northfield  Massachusetts  US,748 Goyette Union,Northampton,Massachusetts,Hampshire County,25015,01063,42.30676749040762,-72.66617407807163,536865.77,61734.44,101343
0a412d64-b17b-0405-6402-1c9dae1b4a48,1956-01-14,2015-01-04,999-41-9433,S99941661,X45523838X,Mr.,Bob,Burt,Howe,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,854 Kilback Station Suite 99,Wareham,Massachusetts,Plymouth County,,00000,41.799202091776955,-70.74124287276999,145002.55,61375.21,146597
770fd2bb-6416-d7ee-1ac9-934955ee2e61,1984-02-22,,999-83-2064,S99928252,X32345334X,Mr.,Hosea,Alfonso,Legros,,,S,white,nonhispanic,M,Malden  Massachusetts  US,1085 O'Reilly Bypass,Sharon,Massachusetts,Norfolk County,25021,02067,42.12592679000463,-71.14745509378679,67377.71,56731.92,181250
32538181-6659-af84-62f7-5016c9ab3bb0,1999-04-22,,999-30-4631,S99993340,X83313554X,Mr.,Elisha,Nigel,Ward,,,,black,nonhispanic,M,Boston  Massachusetts  US,408 Langworth Trafficway,Brookline,Massachusetts,Norfolk County,25021,02446,42.26572723156722,-71.14558710670597,77891.85,3463.64,172148
c25d574f-45ef-0358-8ccb-2ccb8cdb7820,1980-12-11,,999-85-7953,S99952821,X44956879X,Mr.,Angel,Newton,Larkin,,,M,white,nonhispanic,M,Wilbraham  Massachusetts  US,780 Paucek Ranch Suite 54,Falmouth,Massachusetts,Barnstable County,25001,02540,41.58609081833882,-70.58808051011873,11978.11,193264.50,10881
e595762e-1a8b-3e45-a569-5711a442cd73,2012-12-10,,999-41-4908,,,,Guadalupe,Kelvin,Orn,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,594 Metz Fork,Norwood,Massachusetts,Norfolk County,25021,02062,42.23280770485087,-71.22828174937199,56539.96,55325.91,108633
c6dfca90-a5e6-88f8-05c6-8d8554684279,1956-01-14,1968-03-30,999-29-2931,,,,Milo,Brendon,Muller,,,,white,nonhispanic,M,Marlborough  Massachusetts  US,904 Berge Promenade Suite 19,Wareham,Massachusetts,Plymouth County,,00000,41.73141528933868,-70.7405766937963,37521.20,18743.58,146597
141fe36a-1237-5257-efb9-c21a2d18ff1b,2007-10-11,,999-65-6766,S99969616,,,Kina,Mona,Bartoletti,,,,white,nonhispanic,F,Quincy  Massachusetts  US,1019 Prohaska Extension,Worcester,Massachusetts,Worcester County,25027,01603,42.29180325813335,-71.71709042059153,38700.86,10131.08,26703
4b42b432-8203-58ce-e8b2-b7391d3d48fa,1969-11-23,,999-24-7213,S99942484,X56415740X,Ms.,Julianne,Octavia,Barton,,,S,white,nonhispanic,F,Tewksbury  Massachusetts  US,762 Klein Light,Brockton,Massachusetts,Plymouth County,25023,02302,42.147847093493304,-70.94139455893368,364880.76,1371245.86,127899
b3b87ef1-7fe6-e806-77a3-97c2dfdb154f,1945-05-04,2006-02-12,999-55-3118,S99984234,X55445181X,Mr.,Hugh,Eddie,Veum,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,582 Roob Quay,Chelmsford,Massachusetts,Middlesex County,,00000,42.5513977328193,-71.39632699423163,146343.01,31559.88,28073
13290526-8fa1-8de9-463f-a620e17ae5c1,1988-11-26,,999-25-6705,S99936103,X5439198X,Mrs.,Matha,Eva,Denesik,,Maggio,M,black,nonhispanic,F,Lexington  Massachusetts  US,643 Rosenbaum Quay Apt 2,Concord,Massachusetts,Middlesex County,,00000,42.44806217631881,-71.38836631793718,149839.40,1248403.45,897769
042eb2ab-c29e-49cb-7f2a-30f713b22fe2,2018-07-07,,999-73-7504,,,,Clyde,,Kunze,,,,black,nonhispanic,M,Medford  Massachusetts  US,467 Lindgren Divide Unit 58,Haverhill,Massachusetts,Essex County,25009,01835,42.811917848495966,-71.08658241957727,13110.66,21893.09,706800
4851388f-670e-6aa5-3479-cb3939efebc6,1994-04-12,,999-75-1527,S99940070,X22923462X,Mrs.,Lavon,Laura,Prohaska,,Orn,M,white,nonhispanic,F,Holbrook  Massachusetts  US,275 Haag Rapid,Lowell,Massachusetts,Middlesex County,25017,01852,42.63776006068119,-71.37606771674241,123385.22,268876.24,146925
9992908e-84bd-fcf9-4542-f6fd2ac6995c,1977-08-01,,999-98-7573,S99939616,X46598668X,Mr.,Oren,Milford,Schowalter,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,852 Hegmann Bay Unit 17,Worcester,Massachusetts,Worcester County,25027,01603,42.305131081302264,-71.80160127484422,127533.40,18734.18,79382
75b94f0a-badd-52be-2faf-cb8ab7ab1acf,1983-01-11,,999-73-6927,S99931308,X64281315X,Mrs.,Lois,Librada,Bosco,,Zboncak,M,white,nonhispanic,F,Natick  Massachusetts  US,984 Stroman Mission Apt 89,Boston,Massachusetts,Suffolk County,25025,02136,42.331442235504106,-71.10090890929793,583094.73,661644.04,381
ddf96ca0-8efb-12ed-8398-121ae5a05c89,2005-10-27,,999-56-4874,S99967853,,Ms.,Carolyn,Ayako,Howell,,,,white,nonhispanic,F,West Concord  Massachusetts  US,611 Swift Dale,Brookline,Massachusetts,Norfolk County,25017,02467,42.27413598053749,-71.19084942762547,40649.54,63765.41,99113
0362186e-e192-419a-4976-1062e4ea4f88,2013-12-03,,999-57-1993,,,,Lorenzo,Bradly,Schiller,,,,white,nonhispanic,M,Medfield  Massachusetts  US,724 Schultz Estate,Pinehurst,Massachusetts,Middlesex County,25017,01866,42.50338115056793,-71.23927608438062,36007.06,5157.92,57032
eafd99a6-45ab-e0e9-eb47-92349c3a89ab,1998-10-04,,999-47-6494,S99920310,X22275429X,Mr.,Valentin,Jesse,Stehr,,,,white,nonhispanic,M,Burlington  Massachusetts  US,1047 Borer Ville,Granby,Massachusetts,Hampshire County,25015,01033,42.20093480495041,-72.50503466807544,65668.54,45576.30,65753
08131df9-b730-a06a-c189-877a3764ff98,2013-06-22,,999-88-7842,,,,Markus,Lonnie,Murphy,,,,white,nonhispanic,M,Brockton  Massachusetts  US,1056 Kuhlman Center Unit 34,Gardner,Massachusetts,Worcester County,25027,01440,42.549233829337965,-71.9824724278207,36682.51,0.00,67267
76fe957d-2011-5764-4e01-4c580da1f6f5,1956-01-14,,999-47-2650,S99984148,X39368524X,Mr.,Davis,,Wiegand,,,S,white,nonhispanic,M,Dennis  Massachusetts  US,182 Greenholt Avenue Suite 78,Wareham,Massachusetts,Plymouth County,,00000,41.76850600888148,-70.65190176119545,179529.21,47602.12,146597
7c5ad2ef-7512-b8cf-a875-6d05d935cb47,2004-09-16,,999-33-4321,S99985621,X70941939X,Mr.,Marcus,Frederic,Corwin,,,,white,nonhispanic,M,Wakefield  Massachusetts  US,368 Cassin Highlands Suite 40,Weymouth,Massachusetts,Norfolk County,25021,02190,42.21416525620164,-70.90707729672546,10179.08,631988.00,25592
cf5d87ba-d02f-559d-7e4a-449b6385821d,1997-12-29,,999-18-3677,S99916995,X59799810X,Mr.,Ramiro,Buford,Schiller,,,,white,nonhispanic,M,Mattapoisett  Massachusetts  US,631 O'Hara Bay,Medford,Massachusetts,Middlesex County,25017,02145,42.434324915847775,-71.0659944023089,71116.46,576345.69,89724
f24f3ef2-53ea-d4c1-dd30-28902a69c765,2015-06-01,,999-48-3397,,,,Yasmine,,Halvorson,,,,white,nonhispanic,F,Norwood  Massachusetts  US,654 Prohaska Key,Milford,Massachusetts,Worcester County,25027,01757,42.138508733386885,-71.50866474347103,26828.45,4124.73,49485
fc2111bf-d22b-2dd1-5d68-001b7ba07f9a,1957-09-29,,999-61-3155,S99912557,X59609074X,Mr.,Edgar,,Wolff,,,M,white,nonhispanic,M,Boston  Massachusetts  US,296 Towne Gardens,Melrose,Massachusetts,Middlesex County,25017,02176,42.42910002199266,-71.03860196635766,516016.79,471027.64,76375
ba1b4841-f472-04d4-9351-b900cd155101,1945-05-04,,999-64-2962,S99940755,X55100409X,Mr.,Tyron,Dean,Eichmann,,,M,white,nonhispanic,M,Boston  Massachusetts  US,844 Hirthe Parade,Chelmsford,Massachusetts,Middlesex County,,00000,42.56138045000325,-71.35765125736624,145810.23,155560.23,28073
6f0c2347-fbe6-ce39-455f-3f8d9e10d5ec,1977-07-11,,999-98-4125,S99945941,X9146976X,Mr.,Modesto,Cleo,Krajcik,,,S,black,nonhispanic,M,Ashfield  Massachusetts  US,249 Lemke Park,Oakham,Massachusetts,Worcester County,,00000,42.370294404011624,-72.01142320541094,204002.06,473139.60,28008
725778b7-ba65-2465-f01a-1810757bff14,2013-03-08,,999-35-5385,,,,Gail,,Gleichner,,,,white,nonhispanic,F,Shrewsbury  Massachusetts  US,587 Skiles Stravenue,Swansea,Massachusetts,Bristol County,,00000,41.76122579929259,-71.24826621631783,32105.81,1211.14,106749
dd5db6a1-58fe-2917-6099-08379241c542,1971-07-14,,999-63-6188,S99959201,X60791415X,Mrs.,Ricki,,Hoppe,,Streich,M,white,nonhispanic,F,Braintree  Massachusetts  US,667 King View,North Lakeville,Massachusetts,Plymouth County,,00000,41.88657517485,-70.96772500070858,542866.80,721355.66,54161
0e570dcb-4cc7-7b26-a7ba-b6381b5bf08c,1987-10-31,,999-92-4761,S99918202,X7099608X,Mr.,Antonio,Hershel,Blick,,,S,other,nonhispanic,M,Najran  Najran  SA,192 Kutch Highlands Unit 71,Boston,Massachusetts,Suffolk County,25025,02121,42.30847195972027,-71.10642870357843,165631.60,857705.39,487204
93f89baa-ff23-2570-a340-54be811165dc,2013-02-06,,999-34-3539,,,,Christy,,Goodwin,,,,white,nonhispanic,F,Boston  Massachusetts  US,416 Quitzon Wynd,Cambridge,Massachusetts,Middlesex County,25017,02138,42.419101027523595,-71.09814892589492,2459.39,35233.98,22259
c64ecc6e-28bb-dcd2-dc24-ae01372081a6,1992-11-11,,999-61-3860,S99943444,X28044674X,Mrs.,Kiley,,Kunde,,Kuhlman,M,white,nonhispanic,F,Worcester  Massachusetts  US,482 Steuber Road,Revere,Massachusetts,Suffolk County,25025,02151,42.443991235558734,-70.9556348226458,833731.89,379385.49,99741
4180c590-78e6-a9ea-68c7-b68683d34c6a,2021-06-20,,999-55-4863,,,,Zina,Despina,Reichert,,,,white,nonhispanic,F,Reading  Massachusetts  US,851 Schinner Fort,Wayland,Massachusetts,Middlesex County,,00000,42.36052454310019,-71.35450682126142,10231.22,0.00,137037
8781af24-d6c2-1530-1990-61207c321f1f,2017-10-04,,999-54-5160,,,,Joanie,Vicki,Labadie,,,,white,nonhispanic,F,Framingham  Massachusetts  US,805 Swift Center Apt 33,Chelmsford,Massachusetts,Middlesex County,,00000,42.610260926110655,-71.36752348373737,17489.79,0.00,87632
c92036ff-54b9-6c7a-815a-958c792b8d28,2006-10-04,,999-31-6502,S99956904,,Ms.,Phung,Zenia,Eichmann,,,,white,nonhispanic,F,Dracut  Massachusetts  US,283 Brekke Wall Unit 56,Springfield,Massachusetts,Hampden County,25013,01105,42.08699508471384,-72.60152034153164,3869.57,94287.57,20903
acfe465a-442a-887d-812e-4e4c4fc55c7e,1941-08-30,1965-08-04,999-24-6554,S99932873,X69580968X,Mr.,Vaughn,Bo,Lynch,,,,white,nonhispanic,M,Grafton  Massachusetts  US,987 Von Vale,Tewksbury,Massachusetts,Middlesex County,,00000,42.63845338812866,-71.19347378260483,72265.71,0.00,106748
f00252da-dd41-08fc-d0a3-674e934ddde1,1960-01-11,,999-99-2476,S99982492,X43300673X,Mr.,Alphonse,Monty,Williamson,,,D,asian,nonhispanic,M,Boston  Massachusetts  US,963 Morar Arcade Apt 42,Arlington,Massachusetts,Middlesex County,25017,02476,42.43013606838986,-71.18840995571465,145687.29,310731.41,131462
578b94fb-e5b1-ea12-6d1f-e84a1e817ccc,2006-09-12,,999-39-5132,S99920805,,Mr.,Aubrey,Shane,Hahn,,,,asian,nonhispanic,M,Springfield  Massachusetts  US,608 Dickinson Extension Unit 18,Boston,Massachusetts,Suffolk County,25025,02125,42.375840904104194,-71.00827757207804,54937.44,3711.84,99127
f5532b57-6f97-7f73-84a9-fc4e1136808b,1999-07-17,,999-94-6316,S99973945,X38438560X,Ms.,Blondell,Cuc,Koepp,,,,white,nonhispanic,F,Bliss Corner  Massachusetts  US,699 Barrows Forge Apt 78,North Attleborough,Massachusetts,Bristol County,,00000,42.00151959981281,-71.36722796105904,106506.88,34816.69,92239
b48b7f50-444a-1b37-efcb-d1a1c5d5725b,2007-08-25,,999-50-7507,S99941211,,,Viki,Cinda,Hirthe,,,,white,nonhispanic,F,Agawam  Massachusetts  US,794 Hills Crossing,Malden,Massachusetts,Middlesex County,25017,02148,42.39175164533254,-71.07238567308758,3729.05,91602.98,3067
15553999-a505-52a4-cbd1-77e4bc9beb4f,1982-12-10,,999-85-3395,S99920594,X85645232X,Mrs.,Jacque,Merna,Von,,Keebler,M,white,nonhispanic,F,Westwood  Massachusetts  US,499 Hermann Plaza Unit 95,Acton,Massachusetts,Middlesex County,,00000,42.46866377438477,-71.44415066239898,588773.87,58803.49,51910
d69d202c-a110-94be-df4a-3915002a179a,1975-06-22,,999-59-3492,S99948911,X80795201X,Mr.,Gilberto,Benjamín,Rosario,,,D,white,hispanic,M,Wesley  Saint Andrew Parish  DM,385 Abbott Rest,Boston,Massachusetts,Suffolk County,25025,02131,42.40729462182655,-71.11750400134945,103267.06,43014.34,195861
438773bd-bc3f-7749-58d5-cb908c2e9b9f,1968-12-21,2017-08-05,999-44-9869,S99929926,X19513971X,Mrs.,Hien,Myra,Stehr,,Hackett,M,white,nonhispanic,F,Newton  Massachusetts  US,567 Jakubowski Crossroad,Fairhaven,Massachusetts,Bristol County,,00000,41.642056154389955,-70.9196912901113,606151.87,170927.12,73805
c525a8ae-e89d-68fb-1083-e11e9b2f9f85,2004-02-14,,999-91-9653,S99925615,X86367370X,Ms.,Leanora,Lisa,Emmerich,,,,white,nonhispanic,F,Boston  Massachusetts  US,340 Batz Approach Suite 40,Chelsea,Massachusetts,Suffolk County,25017,02149,42.39635237482226,-71.10073010580207,42048.48,48346.63,67268
